AccountId,CustomerID,AccountType,Balance,last_kyc_updated,branch_id
CUR-6316617,9FP3VQ7J3J,Current,44997185.38,2019-08-22,BR-00146
SAV-7333797,KDBHPNTJUE,Savings,34125768.03,2019-05-29,BR-00124
SAV-6629221,3GT6QMJL6S,Savings,54173147.46,2019-11-16,BR-00031
BUS-3005494,4R4GMBNQV3,Business,60150755.45,2019-04-29,BR-00136
BUS-7710976,8LT1E8FCAF,Business,38537231.38,2021-04-27,BR-00174
CUR-7519155,UZH4RATW5X,Current,72946684.05,2022-08-31,BR-00018
SAV-6163423,3N2XP0L91E,Savings,71137943.71,2021-11-21,BR-00174
BUS-1752847,HWPNT117OG,Business,10060536.88,2019-11-28,BR-00080
SAV-3122853,UMGG1K69WY,Savings,88811253.97,2021-08-06,BR-00185
CUR-8991043,GZMUPWDV8N,Current,55169689.32,2020-04-10,BR-00117
BUS-9289325,F1QIFX40Z2,Business,8929183.05,2021-06-10,BR-00007
SAV-6415571,L2E89YK26A,Savings,18011779.11,2021-05-16,BR-00173
BUS-1511082,ONRKP2W8T7,Business,23984265.86,2020-01-21,BR-00186
SAV-8602318,8RNDVFAAG5,Savings,55062040.47,2021-12-05,BR-00086
SAV-3936569,LUQ49Z9RLR,Savings,37453939.95,2019-08-23,BR-00030
CUR-9246007,EI8BZUNOB1,Current,3933698.44,2022-09-21,BR-00159
BUS-6753871,DX0R2906Z6,Business,23497332.07,2022-06-23,BR-00103
CUR-4922604,N5F6P740Z7,Current,4596808.21,2021-04-30,BR-00093
CUR-7604422,ZOQ07ZERIV,Current,91885603.44,2022-03-27,BR-00002
SAV-6606785,1GZIRL5OFM,Savings,1765522.7,2019-06-15,BR-00082
BUS-2865150,X0L2IKY4KM,Business,88383734.69,2019-02-09,BR-00019
SAV-3555178,EJ9PVLPXMN,Savings,77746998.86,2020-07-22,BR-00192
SAV-8959767,V9KV8YDZV7,Savings,74899659.75,2022-10-13,BR-00161
SAV-3738361,HB185O86YQ,Savings,24978105.93,2020-05-14,BR-00016
SAV-8086105,RX10G9Q895,Savings,48299771.9,2022-07-27,BR-00164
SAV-2061614,9D3N8GKGNI,Savings,67307962.57,2021-10-26,BR-00156
BUS-6886006,2J49H0ORQZ,Business,78658923.77,2021-05-10,BR-00178
BUS-8471564,6D4XSJHE7I,Business,89618437.12,2019-10-09,BR-00131
SAV-9664673,G0GCGT4GIW,Savings,6106934.66,2019-03-14,BR-00045
CUR-1617145,QEGRDNUCU5,Current,9616366.98,2022-06-16,BR-00113
BUS-3687757,CS76JPPAJM,Business,62229574.11,2019-11-18,BR-00124
BUS-9969020,57OKEH481L,Business,31418991.6,2020-04-18,BR-00106
BUS-1906913,FPBGSNFLFJ,Business,49211111.4,2020-06-22,BR-00073
CUR-1225169,5AW9P2L0J9,Current,43846276.32,2022-04-14,BR-00130
BUS-6060871,K4GXVHVAK7,Business,79591402.66,2019-08-20,BR-00036
CUR-1594122,GEK6PPULVZ,Current,79408286.4,2019-10-29,BR-00064
SAV-8287558,2UHOO2AE8K,Savings,28999244.47,2021-03-16,BR-00117
CUR-2736741,VJTU78FI0C,Current,54697928.21,2019-03-31,BR-00033
CUR-4651999,0IPPGUEKP7,Current,86843199.41,2019-06-20,BR-00129
CUR-9318522,6GF1L7P4X1,Current,3435782.21,2022-08-13,BR-00010
BUS-8751900,RTKIIESLXQ,Business,11085629.36,2022-03-06,BR-00063
SAV-8311194,5ZFLI1W5UA,Savings,10046135.57,2021-12-20,BR-00158
BUS-3399656,CPMUSVYO9T,Business,28366960.58,2021-09-17,BR-00083
CUR-9744107,ZBFOONJ3AQ,Current,92534178.95,2022-09-25,BR-00007
BUS-6432133,2WQRUEW5HT,Business,8925026.21,2021-12-29,BR-00059
BUS-5867109,NEBSQLZMU6,Business,57822613.32,2021-01-09,BR-00158
SAV-1696608,FGLQ2ENE2K,Savings,20088325.98,2019-04-21,BR-00127
CUR-8282497,BKBJ6RQP2T,Current,30050121.39,2021-02-22,BR-00178
BUS-1887341,2U2T2LSQQ5,Business,62788757.16,2021-12-19,BR-00009
BUS-1883475,IITRY4J21R,Business,31047874.36,2020-05-24,BR-00170
SAV-2089205,YGUSFIBLNY,Savings,84591330.28,2019-07-21,BR-00094
BUS-7409763,D250IFYVOV,Business,53055756.25,2022-09-30,BR-00082
BUS-8313638,XOLJBLDUQM,Business,21690569.3,2020-02-11,BR-00001
BUS-8092768,3BXXP4QA7L,Business,92432531.14,2019-01-29,BR-00147
CUR-9107291,ANBDCR5XQM,Current,90700814.8,2019-06-09,BR-00092
CUR-9847746,SN9IILMMRN,Current,65276231.65,2021-11-27,BR-00124
CUR-1128742,U9VXB6R2RL,Current,75798322.06,2019-03-23,BR-00128
CUR-5729470,7BPW7KHOZJ,Current,77516833.11,2021-09-06,BR-00020
SAV-6211511,EYR64FD33J,Savings,46798910.29,2022-03-17,BR-00047
CUR-1073897,I4FD43WPM5,Current,85055404.14,2020-04-01,BR-00098
CUR-8782007,AB5URWNO9B,Current,90229650.64,2022-01-19,BR-00121
SAV-9810692,08QCMP8EG4,Savings,20263090.86,2020-08-09,BR-00066
BUS-6985600,UJG5RKR993,Business,13581359.82,2022-04-24,BR-00121
SAV-5933449,32PRTO9MER,Savings,56626440.67,2021-10-27,BR-00100
CUR-6770543,76XZF9AO3I,Current,89393498.02,2020-03-18,BR-00105
SAV-9411249,W61CFPWUWL,Savings,68917366.78,2019-09-10,BR-00151
BUS-9207617,ETHQ9CFLSU,Business,35207710.21,2022-06-20,BR-00184
SAV-7178708,QEE6PW6KSR,Savings,42730918.11,2020-02-14,BR-00025
BUS-4256639,UDBXXHCUVH,Business,16345526.92,2021-08-08,BR-00188
BUS-9742542,MA4U3HJAJ1,Business,50556481.23,2022-12-10,BR-00183
SAV-3027892,8FOXQPDTKT,Savings,6186790.81,2019-11-07,BR-00083
CUR-8971735,OYQKDZRV26,Current,92216543.66,2019-11-03,BR-00042
CUR-1067791,EGK4SRRNTM,Current,99830420.01,2022-03-02,BR-00199
CUR-9487307,EQW9OM668A,Current,27865761.29,2021-02-04,BR-00164
SAV-1231816,XMPOZYFPJD,Savings,80075250.37,2019-01-23,BR-00084
BUS-3169867,9525GAMYRG,Business,53822706.87,2020-05-28,BR-00132
CUR-5242915,1AFB7KR1ER,Current,11345863.65,2019-12-20,BR-00026
SAV-4444046,CZWFHVRYZF,Savings,26321600.89,2020-10-29,BR-00199
BUS-1418209,DKFOCTV3GU,Business,35598396.36,2020-03-17,BR-00075
CUR-4392942,LE5DVRZQGT,Current,58565524.54,2020-10-14,BR-00079
CUR-3661763,7EB3N42CNQ,Current,83854151.82,2022-01-31,BR-00083
SAV-1444063,1RXIPZMXZ7,Savings,84772084.05,2020-11-25,BR-00085
CUR-1792683,75RUQWAV0G,Current,59023169.45,2022-06-13,BR-00011
CUR-8947467,9OVX9SRW5S,Current,56355367.43,2022-07-25,BR-00036
SAV-6677596,URRCJN9PRZ,Savings,56085939.37,2022-07-15,BR-00106
CUR-9120083,ZPSQ38KRB7,Current,85135738.53,2019-09-01,BR-00142
CUR-2549169,EEK7UGAY4C,Current,394680.98,2019-07-10,BR-00027
BUS-6222918,M9C4LTI7KE,Business,47577484.21,2022-02-08,BR-00140
BUS-5002270,LL8332A1NI,Business,36129877.37,2021-11-18,BR-00151
CUR-3639504,FOF7C5YYAZ,Current,29944823.76,2020-03-03,BR-00184
BUS-4100123,HR3JYV37KU,Business,65576843.23,2021-02-22,BR-00137
SAV-5352000,4TRUEXG4ME,Savings,98279616.32,2019-03-31,BR-00007
SAV-9350517,JMCDX57BR4,Savings,53516095.32,2022-07-31,BR-00091
BUS-9142548,GXGOLJQZY0,Business,71112054.97,2020-10-16,BR-00150
CUR-8302962,UF1C2J8CKH,Current,65256678.59,2022-12-18,BR-00198
CUR-4449952,XFXA0QJEMZ,Current,82670165.63,2022-06-12,BR-00191
SAV-4118082,EZBK0W5HWJ,Savings,6903426.66,2021-04-16,BR-00116
SAV-6851076,8SABU5VBHH,Savings,13768074.06,2021-02-19,BR-00045
CUR-5409136,MKFN5L089M,Current,10327114.61,2022-12-31,BR-00138
SAV-7279602,UK3CMZ7X0Z,Savings,97034690.81,2022-12-03,BR-00012
BUS-3100583,89YTNVL974,Business,52251617.91,2019-09-25,BR-00042
CUR-6530373,UD8TR8EVB9,Current,44417480.88,2021-05-02,BR-00023
BUS-8794834,8BZYKXJ6OE,Business,88272409.73,2019-05-01,BR-00194
SAV-1929635,Q5WVP41PJS,Savings,90696625.66,2020-11-22,BR-00031
BUS-7224890,JRCY9SVVP2,Business,10145732.93,2021-01-16,BR-00111
BUS-4652836,OFSBQ2YZGE,Business,97771805.31,2019-12-01,BR-00076
CUR-8887054,CYKQRF5701,Current,22061794.39,2022-11-24,BR-00042
SAV-1463881,MJFMGP32PU,Savings,70318252.95,2022-11-08,BR-00020
SAV-8908382,HLC9OPXI57,Savings,75591393.96,2021-10-24,BR-00117
CUR-9960133,33TOUU9NAF,Current,57713332.05,2020-02-29,BR-00080
CUR-9269634,MNGVY4BJZH,Current,59558878.61,2019-03-12,BR-00101
CUR-8938946,WV0T18TV6C,Current,9571481.06,2021-03-25,BR-00115
CUR-6568542,2G2M9YYWTI,Current,87708835.37,2021-11-09,BR-00029
SAV-6553701,8NRZKDQF1X,Savings,82781700.84,2020-04-27,BR-00187
BUS-7517802,PPYULIBQBA,Business,88940072.16,2019-07-14,BR-00198
BUS-9184150,XCRBICB8WV,Business,17559523.64,2020-11-10,BR-00008
CUR-9985270,5F4I0T4481,Current,10285308.29,2021-11-20,BR-00044
CUR-6006278,5B4YSTJYKZ,Current,13288290.34,2019-01-08,BR-00084
CUR-4215864,ORESP426X5,Current,46086382.36,2021-08-16,BR-00196
BUS-4236614,82PYGT7I5V,Business,22668655.19,2022-01-26,BR-00135
CUR-4220773,1K0CZAX8II,Current,25429513.56,2022-11-20,BR-00073
CUR-8895419,WOQA9QETXA,Current,23401179.07,2020-04-25,BR-00153
BUS-9331112,2L78X8YUYT,Business,50451938.07,2022-02-16,BR-00187
BUS-7095334,FPRGA9GA7O,Business,15763543.26,2020-03-18,BR-00058
CUR-8448972,9OD2VUGE10,Current,62293336.13,2019-05-12,BR-00112
BUS-2308270,SS6HF87QCL,Business,42947763.34,2021-10-01,BR-00099
BUS-3285639,8ZGOZJNZGV,Business,47992327.82,2022-10-14,BR-00170
SAV-1083948,5CJ9QECDMJ,Savings,92079741.68,2022-04-23,BR-00180
CUR-2619865,5488I93Y0U,Current,75767765.46,2022-10-31,BR-00088
BUS-3820210,9ZV9NQFHO8,Business,91762716.71,2019-06-12,BR-00073
BUS-1227262,JS62YR3ZOJ,Business,95439563.57,2021-04-27,BR-00051
CUR-4542271,SBBGZ78BRV,Current,92287851.63,2020-08-06,BR-00055
CUR-5990471,AO4JWV5BN3,Current,47876607.5,2022-10-03,BR-00054
SAV-7991132,W15VKDRJYW,Savings,9011009.16,2020-12-08,BR-00059
BUS-2958078,XEE4LR9X0U,Business,54642672.95,2019-08-11,BR-00125
BUS-6814873,RURLR71U8A,Business,74395486.87,2019-04-12,BR-00047
BUS-3345088,SWIQKJBXG3,Business,18566244.93,2021-07-14,BR-00185
CUR-3530739,673JGUZMWF,Current,27503313.43,2022-03-21,BR-00135
SAV-8044922,CLCTWB3DWG,Savings,48797882.92,2019-10-31,BR-00155
CUR-5702304,TW7JG4EH33,Current,11827085.26,2022-06-30,BR-00183
SAV-5022357,A8ZLX80LWE,Savings,17342825.61,2022-04-16,BR-00176
CUR-3496496,7PO3DT7QLO,Current,11244790.35,2022-12-31,BR-00097
CUR-7647251,3WLYLOZHLV,Current,57598234.28,2021-05-27,BR-00041
SAV-1313344,9G11RNDKVV,Savings,77731640.93,2021-06-20,BR-00027
BUS-7341183,XJPGD8UKCM,Business,58324847.13,2022-10-25,BR-00060
CUR-1295008,7I70Z3OLOW,Current,97519366.59,2019-09-16,BR-00119
CUR-6490194,E83I7GRH8N,Current,11043873.81,2022-05-30,BR-00165
CUR-1893056,J1P9YR7MUX,Current,91440491.01,2019-02-23,BR-00086
SAV-7383093,H15CM8OFV3,Savings,42023284.55,2020-05-01,BR-00062
SAV-6430008,AKYLHG8FBG,Savings,49745194.64,2020-02-01,BR-00119
SAV-1667666,TPEOQEGCTJ,Savings,96717273.7,2020-02-15,BR-00137
BUS-6443963,3FUMEY28Q6,Business,5290014.23,2020-07-08,BR-00161
CUR-7463535,M2HTW8VPHM,Current,11428126.54,2020-08-23,BR-00065
CUR-7070315,T0PP6806G2,Current,79609581.25,2019-05-30,BR-00127
CUR-4492006,IT724WLGU7,Current,92662371.62,2021-11-29,BR-00177
CUR-1213508,V0H084B3FA,Current,37180515.56,2021-02-03,BR-00140
BUS-6929024,PPONCEK35D,Business,7639916.37,2019-01-19,BR-00140
SAV-3767458,1E7ZPCUO0G,Savings,98890189.35,2019-04-25,BR-00081
BUS-8554800,DJ3EHKYSIR,Business,68564600.56,2021-10-14,BR-00053
CUR-7415817,F77W6W7HM6,Current,56087542.12,2020-02-29,BR-00132
SAV-1583985,OXRR40ARJN,Savings,69602507.44,2022-02-18,BR-00154
SAV-3377008,7T1SZ05ZY3,Savings,38631819.39,2020-02-23,BR-00119
BUS-8668794,IMU062TDZV,Business,18306815.72,2019-03-08,BR-00034
SAV-3018794,VRWR0O400I,Savings,15900182.47,2021-08-28,BR-00180
BUS-6767359,S6RZSOST6C,Business,11093614.58,2021-08-06,BR-00150
SAV-1984177,XSHWB2CARU,Savings,61533668.08,2019-05-13,BR-00117
BUS-1887695,QQF5APIZ60,Business,39249487.79,2020-02-25,BR-00064
SAV-2397022,GPYNPZBZFD,Savings,96324187.94,2019-04-05,BR-00154
SAV-7233892,X6AZ1SJ0RV,Savings,66090984.23,2020-04-03,BR-00103
CUR-4197885,WPCM4JIYXO,Current,82534307.24,2020-12-30,BR-00133
CUR-7458810,UONPLSBXIW,Current,57107061.55,2019-12-03,BR-00067
SAV-4830924,IJJ75MQZ2Y,Savings,29276499.54,2021-11-25,BR-00164
SAV-2763392,KQSEZ2DZ32,Savings,45405016.91,2019-04-01,BR-00044
SAV-9839494,DSG3W571QE,Savings,58687645.2,2021-06-07,BR-00009
BUS-3324699,RJXWYXODU8,Business,93990885.07,2019-06-30,BR-00056
SAV-2998132,KKRS7E7P8B,Savings,83913725.69,2022-09-23,BR-00128
SAV-8113975,GQTZCUPWIV,Savings,32235829.93,2022-06-09,BR-00178
BUS-4806256,NZJIM3Q2DE,Business,864162.8,2020-10-29,BR-00016
BUS-8371612,J5BR5F0NKD,Business,66531838.44,2021-01-22,BR-00182
CUR-1727035,AI0LZ49E29,Current,41545763.14,2021-03-04,BR-00199
CUR-6826549,D280XHLBI8,Current,26452186.76,2022-07-17,BR-00119
CUR-1373551,70Z1PV4VQW,Current,8878682.06,2021-09-03,BR-00198
SAV-3279036,6NF2783BAH,Savings,90400860.98,2022-04-24,BR-00175
SAV-1358852,TKL5605REQ,Savings,99998546.01,2019-07-31,BR-00146
SAV-6676906,ADRG6QFWJ1,Savings,12593337.99,2019-01-21,BR-00174
BUS-9624117,4JN327IL0S,Business,94713880.33,2021-07-13,BR-00135
BUS-4718478,79F1WAQZX5,Business,21551531.81,2021-01-12,BR-00099
SAV-3886146,KY1N1JQOXG,Savings,2595229.96,2021-04-15,BR-00089
CUR-9430585,WXKKV9TIIB,Current,41183304.07,2019-05-10,BR-00174
CUR-9230113,JQ47X9S5XM,Current,820849.12,2022-01-05,BR-00043
SAV-9915213,FVUUA090IO,Savings,97968977.45,2021-06-13,BR-00028
SAV-1282578,TGYQ3MAZ53,Savings,20099522.97,2022-02-17,BR-00072
BUS-2179880,8NRZKDQF1X,Business,37120659.7,2021-04-27,BR-00183
SAV-6793349,DEQ657KS7D,Savings,5517841.56,2019-07-20,BR-00150
BUS-7124304,4B1QPV2ILS,Business,10456700.42,2021-11-09,BR-00132
SAV-2580896,6KJDTOZ4SO,Savings,93762293.97,2021-01-01,BR-00010
CUR-7328711,DH1HACHRH6,Current,90124894.39,2022-01-07,BR-00132
CUR-4474745,D9QG2LYO52,Current,95971293.39,2020-05-25,BR-00174
BUS-5390985,PKBKGQCV0Y,Business,33974916.18,2022-09-08,BR-00007
BUS-5399534,FGFD4XWNWQ,Business,64481832.09,2022-08-22,BR-00190
SAV-4424698,FJE5PK8APF,Savings,92911824.64,2019-02-26,BR-00166
BUS-4532059,N5OJ7SYFGJ,Business,92347464.77,2019-08-09,BR-00152
SAV-8190446,37CN32L4ND,Savings,3226145.65,2022-01-09,BR-00003
BUS-4881350,PGNN9DPAR2,Business,90191581.82,2022-05-11,BR-00095
SAV-5390683,RYGO8KOBIC,Savings,48236246.82,2020-07-05,BR-00021
CUR-4010867,A5DLZGT0KQ,Current,87325863.7,2020-08-07,BR-00009
SAV-8012108,K38S4PUN3Z,Savings,63734352.81,2020-08-06,BR-00110
CUR-8381672,F8ZF1QDAUO,Current,73150797.79,2021-03-10,BR-00040
SAV-3191495,AMBLQZJVLS,Savings,22253480.03,2020-06-08,BR-00094
BUS-2010731,OF97V7SDTR,Business,93697891.16,2020-07-16,BR-00178
SAV-4952423,YRY7S9XVGS,Savings,55453499.75,2020-01-30,BR-00021
BUS-6816230,ZUOQG73G39,Business,42927632.44,2019-04-10,BR-00176
SAV-6731778,PFQLLGLEJS,Savings,79644769.93,2021-06-25,BR-00082
BUS-6756596,L2E89YK26A,Business,56290566.43,2019-09-17,BR-00007
BUS-5485600,FFZ6L399W9,Business,31282753.94,2019-12-20,BR-00111
SAV-8579332,LMGFX0B5G4,Savings,75265612.22,2019-04-02,BR-00190
SAV-5853421,XFPL7Y6RS1,Savings,11632559.18,2019-11-25,BR-00027
CUR-9905058,VQQG2TI8UW,Current,38075543.14,2021-02-27,BR-00124
BUS-3554471,1F4VELVR1C,Business,92942457.29,2020-12-19,BR-00129
CUR-5215912,3I0L1OOUJA,Current,33149398.72,2022-05-30,BR-00081
CUR-3955381,7HNFV6RKZD,Current,92706430.52,2022-04-08,BR-00171
SAV-5673029,GA2U0OMU0B,Savings,69543669.69,2021-06-21,BR-00193
SAV-5162551,8LT1E8FCAF,Savings,14949878.4,2021-09-02,BR-00123
BUS-6960834,J5D9Q75FWV,Business,81237622.05,2020-05-08,BR-00104
BUS-7390081,DUKYHL6WM3,Business,6049685.23,2019-04-14,BR-00048
SAV-5629468,VD743N5AWX,Savings,92433115.7,2020-06-24,BR-00188
CUR-1169713,6UPCM4LPQA,Current,50961910.69,2022-11-23,BR-00036
CUR-4620533,MDP7QZISWU,Current,75609733.29,2019-06-13,BR-00191
SAV-7852073,GLC3B1NI23,Savings,15578357.46,2021-08-11,BR-00132
SAV-8174239,BJTBS6OOAR,Savings,12198827.89,2019-05-22,BR-00200
CUR-7961209,B67HIE4B4U,Current,34725032.01,2020-12-27,BR-00071
CUR-8115338,F3A2LC6CD1,Current,29103571.35,2020-06-08,BR-00161
BUS-6287973,8JY7GPI9UM,Business,96800268.61,2021-04-17,BR-00046
CUR-6095234,UJZ3B3VTZ9,Current,24298976.55,2019-02-18,BR-00016
BUS-8420824,XM658UNXEN,Business,45245008.52,2022-11-07,BR-00157
BUS-5487056,ZTXGD7K6ZB,Business,42958648.12,2020-02-27,BR-00195
CUR-4064714,E8Z0NU6DZV,Current,5788450.4,2021-11-24,BR-00091
CUR-4875457,NOA2URNDM9,Current,80637013.22,2021-12-24,BR-00179
BUS-3372550,U929ZZRQ2Y,Business,45604890.82,2021-10-25,BR-00063
CUR-9676512,EFQE6M9MXN,Current,28847606.12,2021-02-01,BR-00195
BUS-8917147,UXL4BB6TGA,Business,10670584.4,2022-07-21,BR-00162
CUR-8372175,WZ9QA75RGG,Current,35827147.17,2020-08-03,BR-00075
CUR-1366346,23PK112VO1,Current,94091325.43,2019-09-26,BR-00042
CUR-1871583,UJ13WOP43W,Current,72793292.45,2019-03-27,BR-00179
BUS-2798457,SU2U0SRXET,Business,60266004.79,2022-02-22,BR-00137
CUR-5004811,WP5A8DTM23,Current,88221826.81,2022-04-22,BR-00123
BUS-8521259,3S9Z3L8KWE,Business,83804448.53,2020-10-02,BR-00147
BUS-6727414,PL4HU4MG0E,Business,87167834.61,2021-01-28,BR-00140
SAV-5062940,P0XZEU7AXQ,Savings,75487637.41,2021-08-11,BR-00102
BUS-7629698,PH2L7A3DJO,Business,30207131.07,2022-05-25,BR-00141
SAV-7538787,XVKQU0NH0W,Savings,98557503.85,2022-01-22,BR-00001
BUS-1641527,VWHIMG8M38,Business,45193113.66,2020-08-04,BR-00035
BUS-9122441,KK3MDMBVGN,Business,43350994.2,2020-11-08,BR-00115
BUS-6526553,P9QMLDBRR3,Business,54851037.99,2020-12-09,BR-00067
SAV-9154941,OFQK2UETC3,Savings,29196778.35,2021-05-16,BR-00107
SAV-9601364,OFQK2UETC3,Savings,24091814.76,2022-10-23,BR-00029
CUR-4560132,E5J6KOEQDD,Current,24582830.25,2021-12-23,BR-00123
CUR-7206178,R79TFKV3B3,Current,3282783.16,2020-09-27,BR-00072
BUS-2787220,UMGG1K69WY,Business,85098123.95,2020-02-07,BR-00181
SAV-4425303,IVXJPJM9HQ,Savings,68691796.32,2021-01-13,BR-00035
SAV-5977759,R94YADI25M,Savings,14248061.33,2022-11-04,BR-00074
SAV-8821662,HUSE293IUJ,Savings,1654362.52,2020-06-07,BR-00195
BUS-1644904,66R3ZPLTMM,Business,74801520.47,2020-07-21,BR-00001
BUS-9278688,229TP0W9RT,Business,90051628.92,2022-07-08,BR-00039
SAV-5920127,ZH8AJRDDYF,Savings,45479993.45,2021-11-15,BR-00143
BUS-2714209,49OBITUSVA,Business,19826686.23,2022-11-26,BR-00163
CUR-6867165,ISVOWMSCBY,Current,65487027.77,2020-11-09,BR-00177
CUR-2667648,5T255TBIVI,Current,49340417.16,2022-09-29,BR-00063
SAV-8606736,GNGOEC6B2U,Savings,69515296.25,2020-10-30,BR-00043
SAV-3218090,QO35YRNADK,Savings,2249175.59,2021-06-01,BR-00062
CUR-5942995,N1OPJLXKEV,Current,6709137.39,2020-08-27,BR-00002
SAV-6454152,EI8Z5K65HB,Savings,74233819.88,2022-08-30,BR-00122
CUR-6728146,YQDPY0K40E,Current,28886600.21,2022-07-17,BR-00085
BUS-3092652,83TJPNDQX5,Business,13277338.75,2019-10-14,BR-00145
CUR-5197375,01VOR5CWL9,Current,40728527.1,2019-10-25,BR-00199
CUR-6004992,DMZEV66S9N,Current,58785676.65,2021-11-24,BR-00001
BUS-3594459,KEEWJRQ7ZO,Business,70307756.66,2022-09-16,BR-00200
BUS-8099618,8JM2NA01Y4,Business,41002114.45,2022-09-26,BR-00010
CUR-5730912,RFLV8NY0UZ,Current,17311055.14,2020-11-17,BR-00034
SAV-5941094,RJMH9L2QA5,Savings,64787572.43,2021-04-19,BR-00077
CUR-9091309,FYC99MOKX7,Current,79157045.93,2020-12-05,BR-00177
SAV-7479574,DXNRCNVL3V,Savings,40014474.04,2020-07-20,BR-00082
BUS-7247274,AC4N68YFYB,Business,59825148.78,2020-06-06,BR-00081
SAV-1080811,GAZP5N7HC7,Savings,6169394.46,2019-12-22,BR-00130
SAV-8580636,LU3TG4INOK,Savings,56614247.61,2021-11-06,BR-00065
SAV-4616615,JOWSMXSW8H,Savings,88931159.61,2019-04-18,BR-00067
CUR-5300566,Y4OP0LL2SG,Current,23665554.6,2021-05-08,BR-00129
CUR-1947768,44GT497VID,Current,98017689.97,2019-01-29,BR-00050
SAV-3819058,NPEC809HZL,Savings,49159788.94,2022-08-08,BR-00169
SAV-9528057,IUM9BQSTDG,Savings,98190146.88,2022-05-01,BR-00197
SAV-9985780,1RLVQ1NFP3,Savings,56357212.74,2019-03-09,BR-00115
SAV-2644502,IPTNV4ZCKF,Savings,7523483.68,2021-04-12,BR-00129
SAV-1365638,TYBZO7ASXK,Savings,72755746.63,2022-07-06,BR-00003
CUR-7340094,RW6AVS6KXT,Current,66723101.83,2020-10-14,BR-00002
CUR-2230563,XFPL7Y6RS1,Current,40064281.53,2020-08-21,BR-00005
CUR-5445899,3D2XT30FTB,Current,27896071.63,2020-02-21,BR-00119
BUS-5911484,BS6SWJJ50L,Business,28345388.49,2022-01-05,BR-00031
BUS-3039816,99MGA4QKEQ,Business,54529978.29,2019-02-14,BR-00036
SAV-6245422,BECSYU5FXC,Savings,19967341.04,2021-04-28,BR-00011
SAV-8232976,QOSDJ5ODP0,Savings,54023140.14,2022-02-12,BR-00090
SAV-8197986,RUUF5WQYNS,Savings,79770811.23,2022-05-20,BR-00075
BUS-8894954,UZH4RATW5X,Business,15976157.53,2020-01-03,BR-00152
SAV-8563551,B85CORKLW3,Savings,8063374.22,2019-11-25,BR-00003
SAV-9813366,DLNLDLO01P,Savings,76223051.15,2022-01-04,BR-00069
SAV-4838075,MEGT40KKPF,Savings,65006765.14,2022-07-05,BR-00136
BUS-3552523,XF4K5D8D8W,Business,9839133.07,2019-07-15,BR-00169
CUR-4096007,KENA7MG0T1,Current,49272906.77,2019-06-12,BR-00093
CUR-6416044,UCQ9Z5OL3D,Current,2253197.93,2019-05-06,BR-00030
SAV-1244132,6RD26UJFP9,Savings,64458301.94,2019-05-04,BR-00138
SAV-5338765,76CZ3EZVVI,Savings,64224280.97,2021-12-06,BR-00079
CUR-5750109,5AF4MYOIJH,Current,72390778.09,2019-05-02,BR-00171
BUS-5285220,EAGIPPVLKC,Business,95644487.08,2021-03-18,BR-00050
CUR-1209160,9KL6XB4GZH,Current,89957197.94,2020-12-17,BR-00190
BUS-8719959,LCVTHWRQ9A,Business,21093625.93,2019-03-19,BR-00019
BUS-8213076,LCUJ2RKMWB,Business,66790633.24,2022-07-05,BR-00128
CUR-5679011,NKXTQLPRX1,Current,22921116.78,2022-04-25,BR-00164
CUR-2471955,MP4BOKVQNW,Current,91783803.72,2021-12-28,BR-00138
CUR-1970291,F609ZGEN7Y,Current,11222681.18,2020-02-01,BR-00064
BUS-8740832,QQ3DMF7ZIM,Business,7958394.44,2022-08-02,BR-00180
SAV-3879362,BGVR6D11N4,Savings,95377809.76,2020-06-16,BR-00140
BUS-2291854,YA45DLB1N5,Business,89960386.45,2019-07-02,BR-00157
SAV-7661829,2AB8UXMQY8,Savings,3881738.71,2022-04-06,BR-00031
BUS-8102988,FWX32DQI73,Business,94566493.63,2022-04-30,BR-00149
CUR-9037196,AR40JKR97S,Current,99680458.3,2022-06-01,BR-00142
CUR-8023955,CMPN6R0OW5,Current,83056643.72,2020-08-14,BR-00083
CUR-8832289,KKY8MLPU8O,Current,22040813.07,2019-04-19,BR-00099
BUS-6283140,WK6EE7DRZO,Business,28821419.1,2020-08-24,BR-00002
SAV-7990915,86O08YK561,Savings,68585559.08,2021-06-17,BR-00001
SAV-6257385,P9V3YAWF6P,Savings,68788943.09,2020-11-21,BR-00068
SAV-2669567,52ZL2M8W52,Savings,62281071.18,2022-12-20,BR-00083
SAV-8754411,Y20Q55BDJC,Savings,74236192.5,2020-10-15,BR-00150
SAV-4287126,GJQDWYUKUU,Savings,58650002.4,2019-01-06,BR-00147
SAV-3659502,WM8S9077H1,Savings,69632087.16,2021-03-20,BR-00135
CUR-2862932,S7ULLHA3XX,Current,5890658.0,2022-01-05,BR-00115
SAV-1565262,UOBPZ9N96U,Savings,39585475.18,2021-11-04,BR-00099
BUS-9090905,L2RYJ09XHR,Business,94927066.89,2020-04-14,BR-00029
SAV-9300422,U0TDPKC1Z3,Savings,52964474.99,2022-07-23,BR-00019
CUR-1120355,AVPHX61H8I,Current,36005559.29,2022-04-13,BR-00078
BUS-5856521,X9FE1TWK1Z,Business,16510732.05,2021-01-22,BR-00135
SAV-4376792,IEOZOK721K,Savings,82031860.23,2022-08-11,BR-00013
